material_id,pretty_formula,final_energy,e_above_hull,spacegroup.number,volume,full_formula,band_gap,bond_valence,density,efemri,elasticity.poisson_ratio,elasticity.universal_anistrophy,elasticity.homogeneous_poisson,elasticity.elastic_anisotropy,elasticity.nsites,elasticity.G_Reuss,elasticity.G_VRH,elasticity.G_Voigt,elasticity.G_Voigt_Reuss_Hill,final_energy,final_energy_per_atom,formation_energy_per_atom,is_ordered,magnetism.total_magnetization,nelements,spacegroup.point_group,total_magnetization
mp-33880,Sr(GaTe2)2,-25.46013076,0.012087277142857289,97,238.39527361395187,Sr1Ga2Te4,0.45999999999999996,,5.136809487558428,,0.3,,0.3,0.43,7.0,15.0,15.0,16.0,15.0,-25.46013076,-3.6371615371428567,-0.9756059345238093,True,0.00055,3,422,0.00055
mp-37381,SmOF,-22.86794076,0.055045295000001104,216,43.1745359595704,Sm1O1F1,5.5421,,7.1290603748695665,,0.3,,0.3,0.38,3.0,59.0,61.0,64.0,61.0,-22.86794076,-7.62264692,-4.146304884166668,True,2.4e-05,3,-43m,2.4e-05
mp-4004,Ag5SbS4,-71.6100364,0.013321661999999623,36,444.7852730436628,Ag10Sb2S8,0.5987,,5.893921663282094,,,,,,,,,,,-71.6100364,-3.58050182,-0.2979437475833329,True,0.0031459,3,mm2,0.00157295
mp-4964,YSbPt,-20.30729028,0.0,216,72.72281931672039,Y1Sb1Pt1,0.1097999999999999,,9.2648151367418,,0.29,,0.29,0.0,3.0,47.0,47.0,47.0,47.0,-20.30729028,-6.76909676,-1.2776367388888883,True,0.0007022,3,-43m,0.0007022
mp-549720,NbI2O,-46.27957704,0.0,5,234.65871112440917,Nb2I4O2,0.8428999999999998,,5.133429393733927,,0.23,,0.23,35.29,8.0,2.0,8.0,14.0,8.0,-46.27957704,-5.78494713,-1.62187431125,True,0.0037518,3,2,0.0018759
mp-569525,NaLi5N2,-29.42225717,0.07578635135536294,6,102.16545025211455,Na1Li5N2,0.3468,,1.3930517906493571,,,,,,,,,,,-29.42225717,-3.67778214625,-0.32551596165229935,True,0.0006857,3,m,0.0006857
mp-676361,Li3ErCl6,-123.70582908,0.0,150,650.7305254430063,Li9Er3Cl18,5.21,,3.0682933958270464,,,,,,,,,,,-123.70582908,-4.123527636,-2.353356899,True,9e-07,3,32,3e-07
mp-760477,SmBO3,-82.63641143,0.060820527500000665,40,128.49753616135,Sm2B2O6,4.4306,,5.406074521045035,,,,,,,,,,,-82.63641143,-8.263641143,-3.427468958833333,True,0.0,3,mm2,0.0
mvc-3343,Zn3Sn2O7,-128.50469177,0.06358512541666972,36,278.8439297589315,Zn6Sn4O14,0.9878999999999998,,6.498697580344146,,,,,,,,,,,-128.50469177,-5.354362157083333,-1.8856036924999995,True,0.0041274,3,mm2,0.0020637
mp-10623,ThSbRh,-22.07060757,0.0,216,76.17758835597232,Th1Sb1Rh1,0.9939,,9.955344079566684,,0.33,,0.33,0.35,3.0,42.0,43.0,45.0,43.0,-22.07060757,-7.35686919,-1.0544800700000003,True,2.93e-05,3,-43m,2.93e-05
mp-19376,TiMnO3,-171.05526017,0.03631911250000286,161,222.94488788950306,Ti4Mn4O12,1.8011999999999997,,4.492853495105261,,0.31,,0.31,0.73,20.0,58.0,62.0,66.0,62.0,-171.05526017,-8.5527630085,-2.918284943752874,True,5.3e-06,3,m,1.325e-06
mp-30925,La(NO2)3,-69.50322178,0.14491393625000004,160,137.491745380771,La1N3O6,2.2955,,3.3444898696379797,,,,,,,,,,,-69.50322178,-6.950322178,-1.3991963870000006,True,0.0010686,3,3m,0.0010686
mp-570213,LiMgBi,-8.61961331,0.0,216,80.33451243445141,Li1Mg1Bi1,0.35870000000000024,,4.9655535328500715,,0.22,,0.22,0.14,3.0,21.0,21.0,22.0,21.0,-8.61961331,-2.8732044366666667,-0.4067920277777777,True,0.0017195,3,-43m,0.0017195
mp-7173,ScSbPt,-20.04311577,0.0,216,65.31242879512502,Sc1Sb1Pt1,0.6597,,9.198599703786932,,0.29,,0.29,0.15,3.0,53.0,53.0,54.0,53.0,-20.04311577,-6.68103859,-1.2342459049999992,True,0.0004275,3,-43m,0.0004275
mp-753200,VOF,-86.09838176,0.03560031833333355,19,126.74958452641786,V4O4F4,1.9997999999999996,,4.503543608546941,,,,,,,,,,,-86.09838176,-7.174865146666666,-2.8100831324999995,True,7.9984809,3,222,1.999620225
mp-759601,MnOF,-81.11476081,0.028998964583332842,92,135.49148870284975,Mn4O4F4,1.3390000000000002,,4.408896554422941,,,,,,,,,,,-81.11476081,-6.759563400833334,-2.3580783126436793,True,16.0005511,3,422,4.000137775
mp-924129,ZrNiSn,-20.39001019,0.0,216,58.51138849215193,Zr1Ni1Sn1,0.5202,,7.623580700345458,,0.29,,0.29,0.01,3.0,73.0,73.0,73.0,73.0,-20.39001019,-6.796670063333334,-0.6842003416666671,True,7.5e-06,3,-43m,7.5e-06
mp-1024047,Na6ZnSe4,-68.67595944,0.0,186,551.9893593383189,Na12Zn2Se8,1.6597999999999997,,3.1237244129669506,,,,,,,,,,,-68.67595944,-3.12163452,-1.186130767153213,True,0.0016461,3,6mm,0.00082305
mp-1103228,BiIrSe,-67.90616461,0.0,198,260.69632048324735,Bi4Ir4Se4,0.6862000000000004,,12.23369964469168,,,,,,,,,,,-67.90616461,-5.658847050833334,-0.4080549816145845,True,0.0,3,23,0.0
mp-13703,Al4CO4,-129.21921308,0.0,36,228.86289514228,Al8C2O8,3.8284999999999996,,2.669111976714929,,,,,,,,,,,-129.21921308,-7.178845171111111,-2.595186500000001,True,0.0003025,3,mm2,0.00015125
mp-14092,AlAgTe2,-28.61004896,0.0,122,252.15498963566694,Al2Ag2Te4,1.6624999999999996,,5.137259665559302,,0.33,,0.33,0.7,8.0,16.0,17.0,18.0,17.0,-28.61004896,-3.57625612,-0.5710726966666662,True,0.0009441,3,-42m,0.00047205
mp-27573,NaSb3F10,-133.54193448,0.0,173,476.1752038095996,Na2Sb6F20,4.9964,,4.033024062375738,,,,,,,,,,,-133.54193448,-4.769354802857143,-2.754760610825124,True,0.002423,3,6,0.0012115
mp-5151,Cd4GeS6,-78.06767706,0.012166652878788486,9,544.6408546244373,Cd8Ge2S12,1.8442,,4.357895985241944,,,,,,,,,,,-78.06767706,-3.548530775454545,-0.8107774939772728,True,0.0008812,3,m,0.0004406
mp-752965,Li2V3O6,-157.43010718,0.04468708352270401,12,228.36219819028804,Li4V6O12,1.1141999999999999,,3.820495964884834,,,,,,,,,,,-157.43010718,-7.155913962727272,-2.470883965151515,True,4.4e-06,3,-1,2.2e-06
mp-760415,Li3SbS4,-33.14790121,0.0052756637499999925,121,178.71691686473537,Li3Sb1S4,2.1224,,2.5165238428745966,,0.28,,0.28,0.67,8.0,12.0,13.0,14.0,13.0,-33.14790121,-4.14348765125,-1.0947914878125,True,4.11e-05,3,-42m,4.11e-05
mp-773512,Tm2WO6,-292.09914987,0.010584637499999161,19,467.0434864735325,Tm8W4O24,3.769,,8.784817816276293,,,,,,,,,,,-292.09914987,-8.113865274166667,-3.3319137912037045,True,0.0014319,3,222,0.000357975
mp-774155,Li2FeO3,-136.33002238,0.0,5,215.4836879545076,Li8Fe4O12,0.0807,,3.6288091331455052,,0.24,,0.24,0.79,24.0,59.0,63.0,68.0,63.0,-136.33002238,-5.680417599166667,-1.8779613994444446,True,1e-07,3,2,2.5e-08
mp-9732,BaNaP,-32.89720591,0.0,189,260.8908753293685,Ba3Na3P3,0.8556000000000004,,3.6526237246905193,,,,,,,,,,,-32.89720591,-3.655245101111111,-0.7703122244061302,True,0.0029472,3,-6m2,0.0009824
mp-1095180,Ca2CdAs2,-37.78325124,0.0,36,259.3273361273274,Ca4Cd2As4,0.8529999999999998,,4.38507966335758,,,,,,,,,,,-37.78325124,-3.7783251239999998,-0.9278598579999997,True,4.2e-06,3,mm2,2.1e-06
mp-11520,YNiSb,-19.07442567,0.0,216,64.42243895882282,Y1Ni1Sb1,0.34859999999999935,,6.942946662745365,,0.25,,0.25,0.18,3.0,54.0,55.0,56.0,55.0,-19.07442567,-6.35814189,-0.9636055455555557,True,0.0001414,3,-43m,0.0001414
mp-12903,YAgTe2,-38.59632812,0.0,113,241.0363544909745,Y2Ag2Te4,1.3114999999999997,,6.2274470479723805,,0.29,,0.29,0.74,8.0,18.0,20.0,21.0,20.0,-38.59632812,-4.824541015,-1.1391337708333342,True,0.0004128,3,-42m,0.0002064
mp-37207,Li5GaO4,-100.11590827,0.19358006149999962,94,196.22027655151552,Li10Ga2O8,3.5894,,2.8506461567657477,,,,,,,,,,,-100.11590827,-5.0057954135000005,-2.0441399759166665,True,0.0003228,3,422,0.0001614
mp-37906,LiMgN,-13.75955559,0.0,216,31.471282759583797,Li1Mg1N1,2.2706999999999997,,2.387696643736157,,0.17,,0.17,0.47,3.0,80.0,84.0,87.0,84.0,-13.75955559,-4.58651853,-0.7582859161111113,True,0.0008012,3,-43m,0.0008012
mp-4360,NaCdF3,-39.92407992,0.0,161,151.19635286091884,Na2Cd2F6,3.482,,4.2260416093617,,,,,,,,,,,-39.92407992,-3.9924079919999995,-2.6736376008103444,True,0.0,3,3m,0.0
mp-557614,Cd(PO3)2,-236.6298237,0.013578485694444531,19,497.0529933308442,Cd4P8O24,3.7247,,3.612773037669709,,,,,,,,,,,-236.6298237,-6.573050658333333,-2.4269105690740744,True,0.0017626,3,222,0.00044065
mp-560641,Ba12Cl5F19,-197.65973671,0.015708220138888507,189,765.757253406141,Ba12Cl5F19,5.980499999999999,,4.74066924720197,,,,,,,,,,,-197.65973671,-5.4905482419444445,-3.9144250852083338,True,4.07e-05,3,-6m2,4.07e-05
mp-625175,H3ClO5,-162.7286538,0.004375108888884149,33,412.98643647554223,H12Cl4O20,5.4045,,1.9054418170073448,,,,,,,,,,,-162.7286538,-4.520240383333333,-0.8167381811111112,True,0.0010974,3,mm2,0.00027435
mp-756090,BaNa4O3,-67.0380919,0.09390749625000172,9,310.4269454814728,Ba2Na8O6,1.3923999999999999,,2.966503916066661,,,,,,,,,,,-67.0380919,-4.18988074375,-1.690886366400862,True,0.0018076,3,m,0.0009038
mp-756935,Li3SbO3,-148.33072426,0.009161866428571308,217,330.8075578578981,Li12Sb4O12,2.9032000000000004,,3.82660577658809,,,,,,,,,,,-148.33072426,-5.297525866428572,-2.063432601428572,True,0.0001926,3,-43m,4.815e-05
mp-13654,Y3Sb4Au3,-107.88096701,0.0,220,494.58367626632275,Y6Sb8Au6,0.5814000000000004,,9.029234136038696,,,,,,,,,,,-107.88096701,-5.3940483505,-0.8971420585000004,True,0.004343,3,-43m,0.0021715
mp-22386,InAgTe2,-26.03344784,0.0,122,280.93003124599284,In2Ag2Te4,0.06499999999999995,,5.649440189569195,,,,,,,,,,,-26.03344784,-3.25418098,-0.49747058166666625,True,4.86e-05,3,-42m,2.43e-05
mp-27272,Ca3PI3,-106.61039781,0.0,214,963.1636259313512,Ca12P4I12,2.1548,,3.6682277556051024,,,,,,,,,,,-106.61039781,-3.8075142074999997,-1.6839227801190475,True,0.0011128,3,432,0.0002782
mp-28264,RbH3O2,-56.81898897,0.0,36,145.0807424255659,Rb2H6O4,4.2764,,2.7581751542758077,,0.33,,0.33,0.83,12.0,12.0,12.0,13.0,12.0,-56.81898897,-4.7349157475,-1.4548100445833334,True,0.0002216,3,mm2,0.0001108
mp-34116,Tm2MgS4,-79.31924236,0.10044591071428499,122,277.3794411913903,Tm4Mg2S8,2.3789,,5.871984239194752,,,,,,,,,,,-79.31924236,-5.665660168571429,-2.081981545119048,True,9.15e-05,3,-42m,4.575e-05
mp-559724,Ta4S9Br8,-115.0829313,0.0,107,684.5853259267259,Ta4S9Br8,1.3014,,4.006163098043026,,,,,,,,,,,-115.0829313,-5.480139585714285,-1.2441575637202382,True,0.000875,3,4mm,0.000875
mp-626165,NaH9O5,-145.18763342,0.05230300400000054,1,283.50313673375143,Na2H18O10,3.8289,,1.3126984737965142,,,,,,,,,,,-145.18763342,-4.839587780666666,-1.295463465770115,True,0.0008255,3,1,0.00041275
mp-657176,YbBeF4,-137.86188547,0.15246209166666702,1,330.7953652949693,Yb4Be4F16,6.5464,,5.181392101490408,,,,,,,,,,,-137.86188547,-5.744245227916667,-3.8980890587500006,True,5.86e-05,3,1,1.465e-05
mp-675418,BH6N,-112.57524403,0.05111521020832743,1,202.58503671283768,B3H18N3,5.8884,,0.7589865032313677,,,,,,,,,,,-112.57524403,-4.690635167916667,-0.3142297971874998,True,0.0027259,3,1,0.0009086333333333333
mp-773044,LiCuO2,-40.46706879,0.02471069874999987,8,87.45998043349942,Li2Cu2O4,0.33430000000000004,,3.8916467583971768,,0.33,,0.33,64.27,8.0,3.0,16.0,29.0,16.0,-40.46706879,-5.05838359875,-1.425870712083333,True,0.0001636,3,m,8.18e-05
mp-1029422,NbZn2N3,-80.05452241,0.0,36,156.6209583477165,Nb2Zn4N6,1.9319000000000006,,5.6349941339729535,,0.33,,0.33,0.03,12.0,53.0,53.0,53.0,53.0,-80.05452241,-6.671210200833333,-0.5799973616666669,True,8.85e-05,3,mm2,4.425e-05
mp-11773,Nd3GaO6,-154.81429077,0.0,36,304.2478297803357,Nd6Ga2O12,3.6698,,6.532450644887339,,,,,,,,,,,-154.81429077,-7.740714538500001,-3.4508853702500004,True,0.00158,3,mm2,0.00079
mp-1190842,Rb6HgS4,-65.76386744,0.0,186,772.3074524429609,Rb12Hg2S8,1.5961,,3.6192943435898366,,,,,,,,,,,-65.76386744,-2.9892667018181815,-1.1055681320454547,True,0.0018264,3,6mm,0.0009132
mp-1212660,GaCuBr4,-35.46070041,0.0,112,382.2060157595532,Ga2Cu2Br8,1.9902,,3.9352244819204882,,,,,,,,,,,-35.46070041,-2.9550583675,-1.0318859904166666,True,0.0001948,3,-42m,9.74e-05
mp-22304,Cd(InSe2)2,-24.41428968,0.0,82,212.01569966171627,Cd1In2Se4,1.399,,5.152670611899678,,0.26,,0.26,1.22,7.0,12.0,13.0,15.0,13.0,-24.41428968,-3.4877556685714284,-0.8417695070535716,True,8.3e-05,3,-4,8.3e-05
mp-27042,CrPO4,-89.94803597,0.11939688583333385,43,142.8370332750538,Cr2P2O8,1.5838,,3.4171139875203913,,,,,,,,,,,-89.94803597,-7.495669664166667,-2.4771373313888887,True,5.9999234,3,mm2,2.9999617
mp-28872,RbBrO3,-20.66514921,0.0,160,98.23046475761996,Rb1Br1O3,4.1801,,3.6069178896250453,,0.24,,0.24,0.92,5.0,9.0,9.0,10.0,9.0,-20.66514921,-4.133029842,-1.0529598459999996,True,0.0001307,3,3m,0.0001307
mp-674341,Sc3TaO7,-200.83327164,0.18440166943181602,67,251.09035072942058,Sc6Ta2O14,2.6745999999999994,,5.658501550073514,,,,,,,,,,,-200.83327164,-9.128785074545455,-3.612247621818182,True,0.0004434,3,mmm,0.0002217
mp-676038,Ga5(PS)3,-49.4777529,0.007576829545456576,25,241.88490914103426,Ga5P3S3,1.3519,,3.6915234228830127,,,,,,,,,,,-49.4777529,-4.497977536363636,-0.6542741515340912,True,0.003914,3,mm2,0.003914
mp-753473,LiCoO2,-45.07176593,0.09324527124999982,186,73.73444592182094,Li2Co2O4,0.8956,,4.408304144170691,,,,,,,,,,,-45.07176593,-5.63397074125,-1.6586800733333336,True,2.3e-05,3,6mm,1.15e-05
mp-754496,Li5SbS,-95.82442061,0.05869824392857126,19,497.3247693285195,Li20Sb4S4,0.5486999999999997,,2.5179637092983636,,,,,,,,,,,-95.82442061,-3.4223007360714286,-0.9772913874702382,True,0.0002041,3,222,5.1025e-05
mp-7664,Na6ZnO4,-86.61438079,0.0,186,300.9065880134339,Na12Zn2O8,1.532,,2.9506643761845677,,,,,,,,,,,-86.61438079,-3.9370173086363636,-1.551677364028213,True,0.0001896,3,6mm,9.48e-05
mp-985293,Al(HO)3,-163.84918669,0.024784602142858603,19,189.08839788176678,Al4H12O12,5.8122,,2.7400508511392356,,,,,,,,,,,-163.84918669,-5.8517566675,-2.0365228132142863,True,0.0,3,222,0.0
mp-1078908,Ca2CdP2,-40.52944775,0.0,36,240.75452047495963,Ca4Cd2P4,1.2927000000000004,,3.5108899246031826,,,,,,,,,,,-40.52944775,-4.052944775,-0.9008058683333335,True,2.17e-05,3,mm2,1.085e-05
mp-20694,K2Pb2O3,-66.8015584,0.0,199,319.83440627110167,K4Pb4O6,1.9853,,5.613397226813134,,,,,,,,,,,-66.8015584,-4.771539885714286,-1.5674005930000001,True,0.0,3,23,0.0
mp-27336,CsCuBr3,-58.25412827,0.0,20,665.2636078252476,Cs4Cu4Br12,0.3765,,4.354763692369664,,,,,,,,,,,-58.25412827,-2.9127064135,-1.2520248695862066,True,0.003484,3,222,0.000871
mp-27608,Be4TeO7,-78.7972216,0.0,216,112.06532115425071,Be4Te1O7,1.4809,,4.084390269211806,,0.25,,0.25,0.2,12.0,109.0,111.0,114.0,111.0,-78.7972216,-6.566435133333333,-2.572461847916666,True,0.0002195,3,-43m,0.0002195
mp-28768,Na4SnSe4,-63.12016436,0.0,114,504.6367046708534,Na8Sn2Se8,1.4647,,3.465022989350418,,,,,,,,,,,-63.12016436,-3.5066757977777776,-1.129418137842433,True,0.0011087,3,-42m,0.00055435
mp-30927,CsAs4F13,-84.68581551,0.0,82,328.4164683635509,Cs1As4F13,5.2957,,3.4360467820379004,,,,,,,,,,,-84.68581551,-4.704767528333333,-2.572817385579502,True,0.0001487,3,-4,0.0001487
mp-3595,ZnSiAs2,-33.58097803,0.0,122,178.36813063034234,Zn2Si2As4,0.8902000000000001,,4.530761810404417,,0.24,,0.24,0.49,8.0,40.0,42.0,44.0,42.0,-33.58097803,-4.19762225375,-0.19679864374999934,True,0.0,3,-42m,0.0
mp-36582,NaHS,-10.87327898,0.0018551933333328385,160,52.59360609646565,Na1H1S1,3.1546000000000003,,1.77006913669558,,,,,,,,,,,-10.87327898,-3.6244263266666668,-0.8415259248922412,True,2.07e-05,3,3m,2.07e-05
mp-5012,Li2SiO3,-78.64683259,0.0,36,121.5364314590413,Li4Si2O6,5.1122000000000005,,2.458383181249841,,0.23,,0.23,0.19,12.0,50.0,51.0,52.0,51.0,-78.64683259,-6.553902715833334,-2.882895587777778,True,0.0,3,mm2,0.0
mp-540284,CuPO4,-37.58615053,0.04117386625000119,82,77.14297513411933,Cu1P1O4,0.13990000000000002,,3.4121612742798355,,0.15,,0.15,5.82,6.0,19.0,29.0,39.0,29.0,-37.58615053,-6.264358421666667,-1.8382995555555546,True,0.0007213,3,-4,0.0007213
mp-675634,KBi2F7,-46.9459687,0.069186466050005,1,165.39683092877735,K1Bi2F7,4.7189,,5.923920191271878,,0.33,,0.33,2.08,10.0,15.0,18.0,22.0,18.0,-46.9459687,-4.69459687,-2.7909148360500007,True,0.0015695,3,1,0.0015695
mp-7575,LiZnN,-12.33664672,0.0,216,30.05963016743475,Li1Zn1N1,0.5187000000000004,,4.770473662314311,,0.21,,0.21,0.35,3.0,82.0,85.0,88.0,85.0,-12.33664672,-4.112215573333333,-0.3974951061111109,True,0.0,3,-43m,0.0
mp-774557,Er2TeO6,-260.74232875,0.0,19,477.35904173348973,Er8Te4O24,3.0129999999999995,,7.765817205150468,,,,,,,,,,,-260.74232875,-7.2428424652777785,-3.037897511944445,True,0.0038205,3,222,0.000955125
mp-1016108,TiZnN2,-116.88717514,0.0,33,196.896776603425,Ti4Zn4N8,2.3663000000000003,,4.766285613075758,,0.34,,0.34,0.02,16.0,55.0,55.0,55.0,55.0,-116.88717514,-7.30544844625,-1.0288920770833334,True,0.0002635,3,mm2,6.5875e-05
mp-17161,K6CdO4,-78.99561311,0.0,186,455.21409623991144,K12Cd2O8,1.5868000000000002,,2.998496334570477,,,,,,,,,,,-78.99561311,-3.5907096868181814,-1.351698099363636,True,0.0003821,3,6mm,0.00019105
mp-18385,Lu2Si2O7,-361.88187794,0.019656807727272962,92,520.4361758688675,Lu8Si8O28,5.583500000000001,,6.612350629933817,,,,,,,,,,,-361.88187794,-8.224588135,-3.7046557609090898,True,0.0,3,422,0.0
mp-20496,Ga2PbO4,-82.60563099,0.0,40,220.7423823892609,Ga4Pb2O8,3.5212,,6.1781496862420155,,,,,,,,,,,-82.60563099,-5.900402213571428,-2.070018908571428,True,1e-06,3,mm2,5e-07
mp-22576,Mn(SbO3)2,-354.77766369,0.0,150,666.6846068178484,Mn6Sb12O36,0.5225999999999997,,5.894904510031521,,,,,,,,,,,-354.77766369,-6.569956735,-1.9790918681034488,True,3.4e-06,3,32,5.666666666666667e-07
mp-29047,Tl3VO4,-44.90907296,0.0,44,169.27572494420502,Tl3V1O4,2.7174,,7.142313104021458,,,,,,,,,,,-44.90907296,-5.61363412,-1.6741741787500004,True,6.8e-06,3,mm2,6.8e-06
mp-29163,Ag2TeS3,-42.75380727,0.0,9,294.5005515056211,Ag4Te2S6,1.3064999999999998,,4.95658875316884,,,,,,,,,,,-42.75380727,-3.5628172725000002,-0.27802351628472266,True,0.0007715,3,m,0.00038575
mp-37091,Sr(AlTe2)2,-27.59602489,0.0,97,239.439387993077,Sr1Al2Te4,1.9336000000000002,,4.521575917509389,,0.25,,0.25,0.8,7.0,13.0,14.0,15.0,14.0,-27.59602489,-3.94228927,-1.075739436666666,True,1.83e-05,3,422,1.83e-05
mp-5540,SrB4O7,-188.87894842,0.0068223917939747025,31,207.49470679058342,Sr2B8O14,7.2966,,3.887117814659977,,,,,,,,,,,-188.87894842,-7.869956184166667,-3.017140553194444,True,0.0004281,3,mm2,0.00021405
mp-5707,CsAsF4,-55.39620988,0.0,4,268.74020762263854,Cs2As2F8,4.6884999999999994,,3.507441672475868,,,,,,,,,,,-55.39620988,-4.616350823333334,-2.724278048821839,True,4.78e-05,3,2,2.39e-05
mp-5928,Al2CdS4,-31.73316239,0.0,82,163.08297108326244,Al2Cd1S4,2.7413000000000003,,3.0000152210401643,,0.26,,0.26,1.04,7.0,20.0,22.0,24.0,22.0,-31.73316239,-4.533308912857143,-1.255045928928571,True,2.61e-05,3,-4,2.61e-05
mp-625151,H7ClO3,-102.39499303,0.0,9,221.59730313025182,H14Cl2O6,5.2273,,1.3564248468658764,,,,,,,,,,,-102.39499303,-4.654317864999999,-1.220999502272727,True,0.0001422,3,m,7.11e-05
mp-673682,Tb2YbS4,-84.34035904,0.0069370246428581694,122,291.97007140702607,Tb4Yb2S8,2.1164,,7.042666534334351,,,,,,,,,,,-84.34035904,-6.02431136,-2.404005653214285,True,0.0003894,3,-42m,0.0001947
mp-752415,NbO2F,-64.99870076,0.06153223749999981,38,127.62088055079252,Nb2O4F2,1.7144,,3.744802898961655,,0.32,,0.32,3.88,8.0,41.0,57.0,73.0,57.0,-64.99870076,-8.124837595,-3.1066610906250007,True,4.64e-05,3,mm2,2.32e-05
mp-752973,LiMnF4,-64.94846555,0.056711127500000735,9,138.92926374496975,Li2Mn2F8,2.7851,,3.295820165190541,,,,,,,,,,,-64.94846555,-5.412372129166666,-2.878896457710727,True,7.9999402,3,m,3.9999701
mp-753816,Na6MgO4,-91.02648751,0.010850669545454217,186,301.3976323272026,Na12Mg2O8,2.0991,,2.492935158189093,,,,,,,,,,,-91.02648751,-4.137567614090909,-1.7212698113009401,True,0.0002575,3,6mm,0.00012875
mp-754530,V4O3F5,-83.45855545,0.05986300791666643,44,143.91495726346182,V4O3F5,0.5908000000000002,,4.000989571919755,,,,,,,,,,,-83.45855545,-6.954879620833334,-2.824387776458334,True,8.9999824,3,mm2,8.9999824
mp-759764,W(OF)2,-64.72699874,0.00022445800000348015,26,198.40679187899417,W2O4F4,1.7426000000000001,,4.2488862092823005,,,,,,,,,,,-64.72699874,-6.472699874,-2.484498590999999,True,0.0009352,3,mm2,0.0004676
mp-761033,Hf3N2O3,-166.99921319,0.0,8,224.84467858843766,Hf6N4O6,3.1673999999999998,,9.031915646673344,,,,,,,,,,,-166.99921319,-10.437450824375,-3.1117708975000014,True,0.0008764,3,m,0.0004382
mp-762268,Li3V2O6,-72.62496797,0.08165162409088733,1,107.03095812955084,Li3V2O6,1.2496999999999998,,3.393073233256534,,0.24,,0.24,1.21,11.0,48.0,54.0,59.0,54.0,-72.62496797,-6.602269815454545,-2.4149655636363643,True,1.0000047,3,1,1.0000047
mp-764354,LiMnF5,-139.61801987,0.09250423648809925,76,344.22746331884656,Li4Mn4F20,1.652,,3.026958078219434,,,,,,,,,,,-139.61801987,-4.9863578525,-2.6077388530377683,True,11.998839,3,4,2.99970975
mp-1180553,Li4CO4,-51.92154101,0.18447558444444478,23,71.36732761954671,Li4C1O4,6.1222,,2.4145216575790514,,,,,,,,,,,-51.92154101,-5.769060112222222,-2.001691647037037,True,0.0,3,222,0.0
mp-1245535,CdGeN2,-88.25429413,0.0028724435416664917,33,217.19084028975152,Cd4Ge4N8,0.9590999999999998,,6.515960975696518,,,,,,,,,,,-88.25429413,-5.515893383125,-0.14166651687500043,True,0.0001957,3,mm2,4.8925e-05
mp-19154,Ba(FeO2)2,-184.05818492,0.0,36,461.3138260815556,Ba4Fe8O16,1.7453,,4.5068926386288855,,,,,,,,,,,-184.05818492,-6.573506604285714,-2.089102068571429,True,39.9999721,3,mm2,9.999993025
mp-34380,HoTaO4,-54.42131961,0.25077338500000046,123,67.8138274036397,Ho1Ta1O4,1.5892,,10.036519164488247,,,,,,,,,,,-54.42131961,-9.070219934999999,-3.4895481816666667,True,0.0011927,3,4/mmm,0.0011927
mp-4236,BaZnO2,-63.48698398,0.0,152,210.8839611366442,Ba3Zn3O6,2.2892,,5.545034865472373,,0.32,,0.32,0.06,12.0,33.0,33.0,33.0,33.0,-63.48698398,-5.290581998333333,-2.365422885833334,True,0.0003249,3,32,0.00010829999999999999
mp-4840,GaCuSe2,-32.06115142,0.0,122,180.76173278024305,Ga2Cu2Se4,0.45809999999999995,,5.3499233806530135,,0.29,,0.29,0.79,8.0,26.0,28.0,30.0,28.0,-32.06115142,-4.0076439275,-0.7138625155468747,True,5.5e-06,3,-42m,2.75e-06
mp-675020,Li4MoO5,-58.93733404,0.026628544000001142,79,93.07747542539273,Li4Mo1O5,2.8526999999999996,,3.6341066069912618,,,,,,,,,,,-58.93733404,-5.893733404000001,-2.235319451833333,True,0.0038648,3,4,0.0038648
mp-675926,LiBH4,-47.77145081,0.04312549166666724,2,84.20231377463467,Li2B2H8,5.6480999999999995,,0.8591874231450204,,0.26,,0.26,13.65,12.0,2.0,4.0,5.0,4.0,-47.77145081,-3.9809542341666666,-0.4070844312500004,True,0.000163,3,-1,8.15e-05
mp-676464,Cd3AsI3,-15.09472903,0.0,6,276.0571668115464,Cd3As1I3,0.842,,4.769259644547406,,,,,,,,,,,-15.09472903,-2.1563898614285715,-0.6045576428571431,True,0.000778,3,m,0.000778
mp-753679,NbVO4,-205.7757383,0.0068680415922841576,35,281.55158935766866,Nb4V4O16,0.6854999999999998,,4.903336403017587,,,,,,,,,,,-205.7757383,-8.573989095833333,-2.8191465741666675,True,0.0004576,3,mm2,0.0001144
mvc-11129,Ca5(CrN3)2,-90.13738218,0.10602737423077624,6,214.65561333267624,Ca5Cr2N6,0.7928999999999999,,3.004769172017489,,,,,,,,,,,-90.13738218,-6.9336447830769234,-0.9961783299999999,True,0.0001694,3,m,0.0001694
mp-17912,Rb3SbSe3,-96.9198947,0.0,198,1122.2520134502158,Rb12Sb4Se12,2.343,,3.640193400819579,,,,,,,,,,,-96.9198947,-3.4614248107142855,-1.1553765406473215,True,0.0,3,23,0.0
mp-18762,Na4CoO3,-70.72082047,0.0,9,241.75906681877322,Na8Co2O6,1.1625,,2.732186248694869,,0.32,,0.32,0.29,16.0,19.0,19.0,20.0,19.0,-70.72082047,-4.420051279375,-1.4771385314008625,True,5.9987549,3,m,2.99937745
