material_id,pretty_formula,final_energy,e_above_hull,spacegroup.number,volume,full_formula,band_gap,density,final_energy_per_atom,formation_energy_per_atom,magnetism.total_magnetization,total_magnetization
mp-618177,K2ZnCl4,-89.24908263,0.014619401190474300,33,848.8202896444160,K8Zn4Cl16,4.4093,2.2334389546402400,-3.1874672367857100,-1.9847975019285700,0.0025474,0.00063685
mp-674981,Ag3SI,-14.55851855,0.06533613400000030,6,123.75654559214700,Ag3S1I1,0.2886000000000000,6.475076465078780,-2.9117037100000000,-0.25647761162500000,0.0002521,0.0002521
mp-675682,Al11NO15,-200.78495504,0.0421799370370346,1,254.9926321178560,Al11N1O15,4.052200000000000,3.58683301640987,-7.436479816296300,-3.2479152188888900,0.0001623,0.0001623
mp-677526,Rb2SeO4,-70.0356417,0.014419613571428500,9,300.9293775943950,Rb4Se2O8,3.6086,3.4641478044235600,-5.002545835714290,-1.7881424581919600,0.0001002,5.01E-05
mp-754202,CsClO3,-42.5547155,0.0709065526249999,31,211.65529271955900,Cs2Cl2O6,5.4663000000000000,3.394847047597860,-4.25547155,-1.150107140586210,0.0001129,5.645E-05
mp-756005,Li2CrO3,-74.72399369,0.07177707625000010,36,134.37695514974500,Li4Cr2O6,1.4086000000000000,2.8144118118934800,-6.226999474166670,-2.184536771111110,4.0000141,2.00000705
mp-867745,Ge2N2O,-66.63835365,0.046406009999997400,36,138.72871951898500,Ge4N4O2,2.5262,4.531550359809740,-6.663835365,-0.7722340520000000,0.0003558,0.0001779
mp-24118,H10SO8,-197.41957259,0.0,114,364.9855018831380,H20S2O16,5.5158000000000000,1.5481352060178900,-5.195251910263160,-1.42428357569079,0.0006048,0.0003024
mp-27167,Sn2IF3,-52.39624911,0.0,20,288.73726349130500,Sn4I2F6,2.4336,4.846051244260440,-4.3663540925,-2.11425522125,0.0023863,0.00119315
mp-27920,Li8CoO6,-150.84363048,0.00849530633333373,185,291.34142061000800,Li16Co2O12,1.0764,2.3990619502606700,-5.028121016,-1.940956565444450,9.9993469,4.99967345
mp-29946,IO2F,-64.15776516,0.0,19,259.075135405718,I4O8F4,2.9217000000000000,4.561034819485590,-4.0098603225,-1.1360069243750000,0.0019321,0.000483025
mp-555021,TePbO3,-109.5187949,0.002718220500000260,76,359.1264305293920,Te4Pb4O12,2.7778000000000000,7.079973086772140,-5.475939745,-1.548173542,0.0033572,0.0008393
mp-760492,Na4PtO4,-41.20862214,0.059528482777777100,12,123.78370876723100,Na4Pt1O4,0.9312,4.709155704969390,-4.578735793333330,-1.4226410262452100,0.0002553,0.0002553
mp-7684,Tl3AsSe3,-24.44044941,0.0,160,220.32014184352100,Tl3As1Se3,1.1920000000000000,6.971301341804370,-3.4914927728571400,-0.5173810188616070,6.7E-06,6.7E-06
mp-7801,CaGeN2,-51.6609082,0.0,122,108.42725586082100,Ca2Ge2N4,3.0019,4.310539554690540,-6.457613525,-0.8127091287500000,0.0,0.0
mp-998712,TlGeF3,-22.73916442,0.027987878999999400,1,105.97098872632000,Tl1Ge1F3,3.2618,5.233987064051520,-4.547832884,-2.281011303166670,0.0004676,0.0004676
mp-14090,TlCuSe2,-28.78568276,0.0,122,212.85967719127000,Tl2Cu2Se4,0.009799999999999810,6.6441837032276200,-3.598210345,-0.47079215200520800,0.0004952,0.0002476
mp-20282,CsPbF3,-45.76854985,0.0,161,232.14681541567200,Cs2Pb2F6,3.67,5.6808977595730300,-4.576854985,-2.785557716086210,0.0,0.0
mp-3247,Cs2TiS3,-60.68298949,0.0,63,385.57703303774800,Cs4Ti2S6,1.2891,3.530344967585510,-5.056915790833330,-1.6258080639284000,0.0015052,0.0007526
mp-36775,SrAl2O4,-302.13851962,0.011835552261908700,178,592.1876060588450,Sr6Al12O24,3.9619000000000000,3.4587830849816400,-7.193774276666670,-3.4474186861904800,9.53E-05,1.58833333333333E-05
mp-510347,In5S5Br,-84.21747937,0.0,31,559.8090445276830,In10S10Br2,1.2514000000000000,4.830963434381520,-3.8280672440909100,-0.8254671643750010,0.0033767,0.00168835
mp-561055,RbB3O5,-270.29376571,0.0009588383024592420,19,476.89716168969200,Rb4B12O20,5.3578,2.7562925887826400,-7.508160158611110,-2.8055474463888900,8.51E-05,2.1275E-05
mp-754659,Zr3N2O3,-154.24304838,0.06207933062500000,36,236.66540150196200,Zr6N4O6,2.7114000000000000,4.90703985512232,-9.64019052375,-2.8430686793750000,0.0004981,0.00024905
mp-13542,ZrGeTe4,-57.58559052,0.0003592441666677720,36,384.0222156606070,Zr2Ge2Te8,0.42130000000000000,5.83112990625263,-4.798799210000000,-0.7894771758333330,0.0022283,0.00111415
mp-27936,Na2SbF5,-148.28886612,0.0,19,522.7546939138040,Na8Sb4F20,4.896000000000000,3.3382847859984300,-4.63402706625,-2.881346233200430,0.0025274,0.00063185
mp-31455,VSbRu,-23.19038339,0.08860779833333420,216,55.21366665265650,V1Sb1Ru1,0.2741000000000000,8.23361857004672,-7.730127796666670,-0.23436214166666700,2.13E-05,2.13E-05
mp-34293,CsTaN2,-66.13262594,0.0,122,176.04061701148700,Cs2Ta2N4,2.2255,6.449455512346640,-8.2665782425,-1.0905357794827600,0.0001848,9.24E-05
mp-36100,Ca(SmS2)2,-85.02794183,0.014135358214288000,122,307.25804331321700,Ca2Sm4S8,2.084,5.069934867138810,-6.073424416428570,-2.362485613928570,0.0008164,0.0004082
mp-4081,TaCu3Se4,-42.25558804,0.0,215,186.37577334228200,Ta1Cu3Se4,1.7530000000000000,6.124709819636830,-5.281948505,-0.750568061171875,0.005378,0.005378
mp-557373,Cu2WS4,-40.89058341,0.006088470952382080,121,158.06681265928700,Cu2W1S4,1.6795,4.6138431051316600,-5.841511915714290,-0.7428920189285710,2.72E-05,2.72E-05
mp-557480,Te2SO7,-113.06467641,0.013964283500000000,31,305.4842319029210,Te4S2O14,2.8813000000000000,4.3405720290837,-5.653233820500000,-1.6785559443125000,0.0023756,0.0011878
mp-561412,CaCO3,-112.2636022,0.007197419333328630,5,191.62792800071700,Ca3C3O9,4.9963,2.601889128148360,-7.484240146666670,-2.6811874276666700,0.0002791,9.30333333333333E-05
mp-563025,Na6PbO5,-51.38851168,0.0337618162499993,107,184.53589677049000,Na6Pb1O5,1.0646,3.8255662491384600,-4.282375973333330,-1.5363256520258600,7.39E-05,7.39E-05
mp-626750,SrH4O3,-84.10644483,0.05197853906249780,1,168.88357934994000,Sr2H8O6,4.3998,2.7462020300816200,-5.256652801875,-1.7512427208333300,0.0002109,0.00010545
mp-676650,Li6Br3N,-35.3697993,0.04055237287500410,8,182.84997000901700,Li6Br3N1,2.0965,2.6823336269642400,-3.5369799300000000,-1.2631968497500000,0.0001754,0.0001754
mp-685969,Ag8GeTe6,-46.74045469,0.021838037833331800,1,412.4035916652160,Ag8Ge1Te6,0.0383,6.849807337833670,-3.1160303126666700,-0.20861154855555600,0.0001713,0.0001713
mp-753030,VOF3,-117.84677291,0.02039891799999970,19,309.7153173231090,V4O4F12,3.3637,2.6579344351705900,-5.8923386455,-2.693677850000000,0.0,0.0
mp-774357,Na6CoO4,-183.2066767,0.07093484909090810,217,624.1006394014930,Na24Co4O16,1.0507000000000000,2.7763717603653100,-4.163788106818180,-1.3956686908464000,12.0365523,3.009138075
mp-9295,TaCu3Te4,-38.84585638,0.0,215,214.6684057425080,Ta1Cu3Te4,1.58,6.8224851480301800,-4.8557320475,-0.4756568775000010,0.0007711,0.0007711
mp-28473,CClF3,-47.4822885,0.011826156312499900,36,180.84828787987200,C2Cl2F6,6.7176,1.918271964625470,-4.74822885,-1.7862779975000000,0.0,0.0
mp-4899,GaAgTe2,-26.61469966,0.0,122,253.89963602456300,Ga2Ag2Te4,0.1926000000000000,5.66102974020149,-3.3268374575,-0.5010239860416670,0.0008666,0.0004333
mp-5114,K6HgS4,-68.29845249,0.0,186,688.8302154737360,K12Hg2S8,1.7153,2.716529497573890,-3.1044751131818200,-1.149941157318180,0.001642,0.000821
mp-540997,FeTeCl7,-61.32739615,0.0,1,587.2986346710080,Fe2Te2Cl14,1.2736,2.4407181881875600,-3.4070775638888900,-1.156514675,10.001265,5.0006325
mp-675511,Sm2PbS4,-81.58567655,0.04233147821428760,122,320.5837438031210,Sm4Pb2S8,2.0712,6.590488531061350,-5.827548325,-1.8727456382142900,0.000966,0.000483
mp-703260,PbWO4,-82.55404007,0.05407425666666650,1,190.7632860032420,Pb2W2O8,3.6560000000000000,7.921940614496030,-6.879503339166670,-2.000067079166670,2.21E-05,1.105E-05
mp-774922,Ti3TeO8,-96.03743532,0.07342354805555650,1,216.20223953423900,Ti3Te1O8,3.1522,3.0660222889749000,-8.00311961,-2.926664191666670,0.0015315,0.0015315
mp-778194,Ge2N2O,-66.75424915,0.034816459999996500,9,136.60479106520600,Ge4N4O2,2.4588000000000000,4.602006810669790,-6.675424915000000,-0.7838236020000000,2.5E-06,1.25E-06
mp-778819,LiMnF3,-57.22352574,0.07529504599999990,38,127.30875709250600,Li2Mn2F6,3.2554000000000000,3.101048950353380,-5.722352574,-2.9720775617528700,9.9999694,4.9999847
mp-998555,InSnBr3,-30.73421434,0.0,161,392.5375734843700,In2Sn2Br6,1.7534000000000000,4.00386388952432,-3.073421434,-1.0594105815000000,0.0002997,0.00014985
mp-1173671,Na3PO4,-93.23269808,0.0015270881250000200,31,224.8505584298600,Na6P2O8,3.8782,2.4214294932143700,-5.82704363,-2.5239533291235600,0.0001555,7.775E-05
mp-13956,Ag2PSe3,-177.5301404,0.0,19,1146.0304140560100,Ag16P8Se24,0.8682000000000000,5.605577976817470,-3.6985445916666700,-0.3401864339496520,0.0001889,2.36125E-05
mp-30068,CIN,-17.44797817,0.4096593537500000,160,93.00956890022340,C1I1N1,4.4808,2.7301786501659200,-5.815992723333330,0.299770023333334,0.0,0.0
mp-34078,H3ClO,-21.38954369,0.0,160,63.731163760795000,H3Cl1O1,5.3899,1.4193980805093000,-4.277908738,-1.1431735780000000,0.0,0.0
mp-34932,CaHN,-15.94127084,0.0,107,35.80321918153910,Ca1H1N1,2.4395,2.555174732703940,-5.3137569466666700,-0.8558166633333330,0.0,0.0
mp-3524,LiPN2,-54.47047839,0.0,122,76.17212043848800,Li2P2N4,4.0907,2.874445084630140,-6.80880979875,-0.9905059929166670,0.0,0.0
mp-753195,Li2WS4,-39.29598291,0.034280685510203100,121,193.8570111803970,Li2W1S4,2.0086,2.7922943963304900,-5.613711844285720,-1.140887319880950,0.0001465,0.0001465
mp-753203,VO2F,-54.38601229,0.006703272291666450,9,102.18812315015900,V2O4F2,1.7190000000000000,3.312972072369040,-6.79825153625,-2.459424774375000,0.0004157,0.00020785
mp-755627,Na2FeO3,-62.30559518,0.052826721666666500,36,177.9636401304630,Na4Fe2O6,1.5534000000000000,2.7959251705741200,-5.1921329316666700,-1.5851425896839100,8.0111212,4.0055606
mp-759876,Na5SbO5,-52.3966444,0.0009991731818193020,5,149.56167520523900,Na5Sb1O5,1.6694000000000000,3.516291388459890,-4.763331309090910,-1.8500192425235100,5.94E-05,5.94E-05
mp-1189451,BeCN2,-124.73770339,0.0,33,99.47933119124600,Be4C4N8,5.5354,3.274113766819520,-7.796106461875,-0.5668106081250000,0.0011486,0.00028715
mp-13108,SrHfO3,-43.32984267,0.0328964169999999,99,71.00848373784920,Sr1Hf1O3,3.7906000000000000,7.345445357839500,-8.665968534,-3.780055470333330,2.3E-06,2.3E-06
mp-29157,Si3P2Pt,-71.23621114,0.0,1,208.7677326982400,Si6P4Pt2,0.5757000000000000,5.429211588304950,-5.936350928333330,-0.3719417977777770,0.0052505,0.00262525
mp-30192,Pr4Se3O4,-79.44899961,0.0,38,228.97346949978200,Pr4Se3O4,1.3199,6.269502063414430,-7.222636328181820,-3.1099840524573900,0.0004235,0.0004235
mp-37430,Na4S2O5,-54.38542399,0.20182892454545300,1,162.71315464571100,Na4S2O5,2.3174000000000000,2.409332883943540,-4.944129453636360,-1.8657834597688100,0.0018543,0.0018543
mp-625112,H8PtO6,-151.79205582,0.06946982166667320,1,228.50079119888800,H16Pt2O12,1.5863000000000000,4.3478200936599900,-5.059735194,-1.1411697206666700,0.0010124,0.0005062
mp-625924,H5NO,-138.90886586,0.0037592216071429300,19,257.96753374412300,H20N4O4,4.7576,0.9023603734254950,-4.961030923571430,-0.7895900442857140,0.005422,0.0013555
mp-642682,CsHO,-51.74806042,0.030045265000000000,19,260.08359108464800,Cs4H4O4,3.5583,3.828554450434450,-4.312338368333330,-1.4626418943103500,0.0,0.0
mp-753539,SbOF,-64.91701201,0.0713561204166675,33,242.27597832734600,Sb4O4F4,3.3863000000000000,4.297618905598520,-5.4097510008333300,-2.1299372633333300,0.0,0.0
mp-753946,LiCoS2,-20.31914177,0.002535596249994220,164,57.628668237370600,Li1Co1S2,0.6705999999999990,3.746000926660210,-5.0797854425,-1.0087503436458300,3.2E-06,3.2E-06
mp-754919,VOF3,-58.91121616,0.021615947500000000,7,141.65023756452400,V2O2F6,3.026,2.905759358991170,-5.891121616,-2.6924608205000000,0.0,0.0
mp-760506,PNO,-131.36422589,0.06633860222222050,9,219.42661279485200,P6N6O6,3.9857000000000000,2.768837612825390,-7.2980125494444400,-1.4147597372222200,0.001107,0.00018450000000000000
mp-768729,RbFeO2,-91.18858075,0.002082143125000440,92,287.22710423774500,Rb4Fe4O8,2.0481,4.007848538649620,-5.699286296875,-1.7701701637500000,1.1E-05,2.75E-06
mp-777801,LiFeF4,-61.14699291,0.05578168185185200,15,151.35022128120600,Li2Fe2F8,3.8624,3.045241252391050,-5.0955827425,-2.775441544722220,9.9997321,4.99986605
mp-9791,Tl3AsS3,-26.31893361,0.009612020535716420,160,204.1801917585620,Tl3As1S3,1.5230000000000000,6.378215000481490,-3.759847658571430,-0.5245051663392860,4.54E-05,4.54E-05
mvc-7761,Ca2Sn3O8,-165.29236709,0.05310214423077130,186,383.421126686039,Ca4Sn6O16,2.0677,4.887633528421560,-6.357398734230770,-2.5014292446153800,0.0001898,9.49E-05
mp-11836,ErSbPd,-17.22474187,0.0,216,70.79357394494600,Er1Sb1Pd1,0.2807000000000000,9.27544509149782,-5.741580623333330,-1.1160466700000000,0.0007413,0.0007413
mp-1539136,CaCu2F8,-47.84399758,0.0,97,153.68211865297200,Ca1Cu2F8,1.2266000000000000,3.448501661362420,-4.349454325454550,-2.367650238181820,0.0031382,0.0031382
mp-23427,Ti3(BiO3)4,-277.447929,0.005556037500002550,41,505.978505475703,Ti6Bi8O24,2.4396000000000000,7.689445570398600,-7.3012612894736800,-2.544516797368420,0.0050471,0.00252355
mp-27453,Li7SbO6,-73.10692531,0.02252604000000070,146,134.6773495632610,Li7Sb1O6,3.5037000000000000,3.283949545081620,-5.221923236428570,-2.1464069980952400,0.0001103,0.0001103
mp-29826,ZnCN2,-109.79085708,0.0,122,219.41322295124500,Zn4C4N8,3.6099,3.1917088515972900,-6.8619285675,-0.2525500275000000,0.0,0.0
mp-29910,Sr4I6O,-83.87881628,0.0,186,801.5246852830720,Sr8I12O2,3.5855000000000000,4.673423978475910,-3.812673467272730,-2.1863997846969700,0.0010996,0.0005498
mp-30240,Ca2CoO3,-36.66951729,0.23128449125000000,12,118.42907925507900,Ca2Co1O3,1.0661,2.6232233689565000,-6.111586215,-2.400852786666670,2.9998686,2.9998686
mp-4452,Cd(GaS2)2,-28.31882459,0.0,82,165.25278217707100,Cd1Ga2S4,2.122,3.819597588998240,-4.045546370000000,-0.9722776167857140,4.27E-05,4.27E-05
mp-4559,BaCO3,-37.23751323,0.02184473500000020,160,79.43798014203160,Ba1C1O3,4.439500000000000,4.125028992514490,-7.447502646000000,-2.6617757370000000,0.0003817,0.0003817
mp-560748,SbCl3F2,-85.19010988,0.004250852083334420,79,660.3251776094950,Sb4Cl12F8,1.7137,2.6768368540282500,-3.5495879116666700,-1.7609930525000000,5.39E-05,1.3475E-05
mp-625996,NaHO,-26.84041859,0.07048126000000020,6,68.47689075440490,Na2H2O2,2.9046000000000000,1.9398299712151300,-4.473403098333330,-1.4813323171839100,0.000339,0.0001695
mp-675124,In4SnS8,-54.38381221,0.013726697500000100,160,319.1231478597890,In4Sn1S8,0.24640000000000000,4.342283477238290,-4.18337017,-0.7923005000000000,0.0004179,0.0004179
mp-755562,LiMnO2,-105.68952324,0.03548980375000000,9,156.4312314658220,Li4Mn4O8,0.9006000000000000,3.986105016242330,-6.6055952025,-2.1243801603160900,4.6E-06,1.15E-06
mp-769931,Tm3TaO7,-195.93250417,0.010639207045459300,20,287.20276103494600,Tm6Ta2O14,3.3894,9.247891533762830,-8.90602291681818,-3.8958401045454500,0.0029335,0.00146675
mp-1029517,Li7BiN4,-427.96707118,0.10103466020833400,218,1038.2136841137800,Li56Bi8N32,1.113,4.012549078304040,-4.457990324791670,-0.36178415173611100,0.0,0.0
mp-14433,NaGe2N3,-73.6392474,0.0,36,150.91761857911800,Na2Ge4N6,2.3393000000000000,4.627617988374010,-6.1366039500000000,-0.3874263202586200,0.0002538,0.0001269
mp-23866,H2SeO4,-140.21533394,0.0,19,361.5592830068240,H8Se4O16,3.4172000000000000,2.6632880246795900,-5.007690497857140,-1.1040894139062500,0.0004593,0.000114825
mp-25587,LiNiO2,-19.50813996,0.038337882500000500,8,37.665097672403300,Li1Ni1O2,0.0,4.304349459206550,-4.87703499,-1.4595396008333300,0.9997962,0.9997962
mp-34328,Mn(CuCl2)2,-29.36891524,0.02353382285714560,38,152.77821548481900,Mn1Cu2Cl4,1.1427,3.519823591496070,-4.19555932,-1.0100485668472900,4.9998688,4.9998688
mp-3668,CdGeP2,-33.48056809,0.0,122,185.24644730523500,Cd2Ge2P4,0.6477000000000000,4.428162639132530,-4.18507101125,-0.0919403541666659,7.71E-05,3.855E-05
mp-510346,In5Se5Br,-77.33135701,0.024883802878787400,31,620.1722189986290,In10Se10Br2,0.9158000000000000,5.616386405143150,-3.5150616822727300,-0.7895245067471590,0.0020252,0.0010126
mp-5492,SrAl2O4,-302.38542937,0.005956748690479690,173,596.4967912105800,Sr6Al12O24,4.0564,3.4337963005890100,-7.199653080238100,-3.453297489761910,0.0009841,0.00016401666666666700
mp-556916,GaAgS2,-32.31659566,0.0026334225000006500,9,176.7097990119140,Ga2Ag2S4,1.0205000000000000,4.542900258727240,-4.0395744575,-0.7576865176041660,7.72E-05,3.86E-05
mp-625238,Re2H4O9,-204.87658411,0.026183309027779900,4,387.61288922571300,Re4H8O18,2.6364,4.459147637436400,-6.829219470333330,-1.7086456306666700,0.0,0.0
mp-675902,YCuSe2,-22.42510761,0.009755430937497420,156,93.77749785653000,Y1Cu1Se2,1.1056,5.495823559788310,-5.6062769025,-1.4529017178385400,2.7E-05,2.7E-05
mp-676284,YAgSe2,-41.95664361,0.04122011249999960,8,198.51265933625800,Y2Ag2Se4,0.5159000000000000,5.933962384916760,-5.24458045125,-1.4078679332552100,0.0004817,0.00024085
mp-696736,RbBe2F5,-43.46549173,0.0,1,120.83401807014600,Rb1Be2F5,7.302100000000000,2.7276320050925900,-5.43318646625,-3.46984213625,0.0020972,0.0020972
mp-1029313,NaRuN,-37.62001507,0.08594775854406130,186,90.47622756787760,Na2Ru2N2,0.46369999999999900,5.067955908196290,-6.270002511666670,-0.07919922051724150,0.0002701,0.00013505
mp-1214080,Ca3SbI3,-99.1400164,0.0,214,1060.1464086081600,Ca12Sb4I12,1.8546000000000000,3.901461054700370,-3.540714871428570,-1.6280236250000000,0.0020123,0.000503075
mp-15335,Lu2Cu2O5,-250.13219007,0.044849264305557100,33,455.1687477624950,Lu8Cu8O20,0.4875000000000000,8.128488232477440,-6.948116390833330,-2.6653253458333300,8.0047406,2.00118515
mp-17926,Zr3Ni3Sb4,-132.01456934,0.0,220,381.5188948356320,Zr6Ni6Sb8,0.5390000000000010,8.154668439456170,-6.600728467000000,-0.727576778000001,0.002214,0.001107
mp-18778,Zr(WO4)2,-351.1390341,0.0737560113636313,198,821.1704819258240,Zr4W8O32,3.607,4.747219103495830,-7.980432593181820,-2.555374265,0.000534,0.0001335
mp-25301,Ti(SiO3)2,-148.1291838,0.039473040277775000,15,217.14794917806400,Ti2Si4O12,3.3238000000000000,3.0593421408876600,-8.2293991,-3.3058562014814800,0.0,0.0
mp-30452,DyNiBi,-16.29300806,0.0,216,68.39408515307640,Dy1Ni1Bi1,0.2658000000000010,10.444183860768300,-5.431002686666670,-0.6720167433333330,1.47E-05,1.47E-05
mp-675531,NaBiS2,-32.7164657,0.02398949500000040,43,196.17255656521400,Na2Bi2S4,1.4261000000000000,5.012789834880500,-4.0895582125,-0.9696933782004310,0.0002892,0.0001446
mp-754513,ZrMnO3,-88.23291926,0.021478505000002800,161,126.52058400805900,Zr2Mn2O6,2.6175,5.09657261750533,-8.823291926,-3.0583721385862100,0.0,0.0
mp-758196,Mg3(AsO4)2,-239.86254559,0.015056644743588700,82,453.601701576988,Mg9As6O24,3.0527,3.852100122758830,-6.150321681794870,-2.4421089894871800,0.0019594,0.0006531333333333330
mp-8703,Na3SbSe4,-27.85399215,0.010270222500000400,217,216.80914753501500,Na3Sb1Se4,1.3012000000000000,3.8798092016527600,-3.48174901875,-0.9577211398787720,0.0002575,0.0002575
mp-972448,SmBS3,-119.90996055,0.01549880953000040,33,399.89412717016700,Sm4B4S12,2.3886000000000000,4.274794435605390,-5.9954980275,-1.5358325262083300,0.0005191,0.000129775
mp-9775,NaSrAs,-30.84227691,0.0,189,248.96168109727600,Na3Sr3As3,0.8069000000000000,3.7124036768797600,-3.4269196566666700,-0.8698739394061300,0.0004908,0.0001636
mvc-7701,Zn2Sn3O8,-147.82548702,0.06569735192307840,186,330.3808520600770,Zn4Sn6O16,1.2507000000000000,6.181576208020250,-5.685595654615380,-1.944373283461540,0.0067448,0.0033724
mp-1193894,Cs3SbS3,-104.09848563,0.0,198,1151.516899543380,Cs12Sb4S12,2.654,3.557071121749390,-3.717803058214290,-1.187009064381160,0.0,0.0
mp-1207448,Zr3Sb4Pt3,-136.71648811,0.0,220,427.3908340581410,Zr6Sb8Pt6,0.7934000000000000,10.458931854084400,-6.8358244055,-0.8754414075,0.0049938,0.0024969
mp-14001,Ba4SiAs4,-325.88445092,0.0,218,2454.2804960931700,Ba32Si8As32,0.9853000000000000,4.747380556698450,-4.526172929444450,-0.9997650450000000,0.0004706,5.8825E-05
mp-14193,K2ThF6,-53.44960911,0.007602489999998240,189,149.11129414084500,K2Th1F6,6.3926,4.7242720352067300,-5.938845456666670,-3.9020087956666700,0.0008663,0.0008663
mp-15703,BeCN2,-62.34001433,0.003604670624999250,122,49.47934216430680,Be2C2N4,3.852800000000000,3.2913397139121100,-7.79250179125,-0.5632059375000000,0.0002226,0.0001113
mp-22965,BiTeI,-9.66763774,0.0,156,125.12318883267400,Bi1Te1I1,1.3295000000000000,6.151015975481930,-3.222545913333330,-0.6370966283333340,0.0042212,0.0042212
mp-27888,Zr3GeO8,-104.9803418,0.0034753200000157100,121,136.77589339767700,Zr3Ge1O8,3.9783,5.758365861151360,-8.748361816666670,-3.3855436679166700,0.0004412,0.0004412
mp-28262,Na5MnO4,-191.53892455,0.010334980000008500,31,563.4697263031040,Na20Mn4O16,1.3948,2.757020062743570,-4.788473113750000,-1.6734245358189700,4.8E-06,1.2E-06
mp-29529,NaSnP,-23.28709269,0.0,186,157.03366415445,Na2Sn2P2,0.6499000000000000,3.651843010887190,-3.881182115,-0.299382229961686,0.0005564,0.0002782
mp-3848,BaGe4O9,-275.16021883,0.0,150,581.2533045834580,Ba3Ge12O27,3.0544000000000000,4.901297235377850,-6.551433781666670,-2.3543101177381000,0.0021982,0.0007327333333333330
mp-4008,ZnGeAs2,-31.72294133,0.0,122,188.56610421282100,Zn2Ge2As4,0.5679000000000000,5.070436673283270,-3.96536766625,-0.16511559750000000,0.0001191,5.955E-05
mp-4730,Ga2HgSe4,-23.86934314,0.0,82,190.579884499152,Ga2Hg1Se4,0.9189,5.714704485772670,-3.409906162857140,-0.7734035456250000,9.4E-06,9.4E-06
mp-540900,B2PdO4,-306.39162929,0.01245066976190400,122,401.40788329713500,B12Pd6O24,0.8761000000000000,4.766561964576840,-7.2950387926190500,-2.211823168095240,0.000893,0.00014883333333333300
mp-552623,Na4CO4,-45.57985257,0.3082841776851860,146,107.21220364729500,Na4C1O4,2.2476,2.601535852575790,-5.064428063333330,-1.557680741800770,3.2E-06,3.2E-06
mp-674350,TiPb9O11,-123.9801452,0.06466257821428020,75,398.67241191979300,Ti1Pb9O11,1.7973,8.699629288013430,-5.903816438095240,-1.7047742142063500,0.0024556,0.0024556
mp-753197,HfTiO4,-229.00150785,0.03507820708333400,1,275.9192355007780,Hf4Ti4O16,2.8260000000000000,6.989656311448530,-9.54172949375,-3.7256420126388900,3.78E-05,9.45E-06
mp-8196,AgNO3,-27.21155578,0.03117207699999990,160,66.94305711049060,Ag1N1O3,1.7613,4.21374420425511,-5.442311156000000,-0.6519243673333340,0.0005639,0.0005639
mp-1029633,CaSnN2,-97.68015921,0.0,33,271.5789678769500,Ca4Sn4N8,1.3772000000000000,4.568704636010230,-6.105009950625,-0.6134695543750000,0.0001018,2.545E-05
mp-1104707,Na(GeP)3,-65.24085394,0.0,26,321.83264876256400,Na2Ge6P6,1.2305000000000000,3.4448929346861600,-4.660060995714290,-0.16984437022167400,0.0009621,0.00048105
mp-15349,Li2GeO3,-70.31294585,0.0,36,133.17869135532200,Li4Ge2O6,3.5792,3.3545313454218400,-5.859412154166670,-2.3221193869444400,1.59E-05,7.95E-06
mp-23803,GaHO2,-44.95639914,0.015336781249999400,31,65.80013416138460,Ga2H2O4,3.0069,5.1849969227500700,-5.6195498925,-1.8838638731250000,3.1E-06,1.55E-06
mp-24012,HoHSe,-15.76158192,0.0,187,49.31938787945400,Ho1H1Se1,1.5500000000000000,8.24550233807294,-5.25386064,-1.6471785091145800,0.0001126,0.0001126
mp-28676,S2O5F2,-194.81236085,0.0,114,588.8423269339430,S8O20F8,5.6111,2.0543611194514000,-5.411454468055560,-1.9147141687500000,0.0010096,0.0002524
mp-3038,Al2HgSe4,-26.60740321,0.0,82,188.88540234601800,Al2Hg1Se4,1.4322000000000000,5.0144689650166400,-3.8010576014285700,-0.959560753482143,3E-07,3E-07
mp-583071,CaAlH5,-98.47592634,0.00852171678571123,19,265.6034765559260,Ca4Al4H20,3.3422,1.8030426998903400,-3.5169973692857100,-0.39988223571428600,1.6E-06,4E-07
mp-626256,H3NO4,-175.99852809,0.0,33,330.77976709883200,H12N4O16,3.7039,1.6270687887986900,-5.4999540028125,-1.0551393678125,0.0016905,0.000422625
mp-755309,Li3NbS4,-41.48742693,0.010208688437500300,215,227.54922368490800,Li3Nb1S4,2.7700000000000000,1.76591601889505,-5.18592836625,-1.3906942278125000,0.0005121,0.0005121
mp-756427,Li5SbS4,-80.8178787,0.05124583049999830,36,375.4927343439490,Li10Sb2S8,1.3595000000000000,2.518275015700340,-4.040893935,-1.2201524309166700,0.0009824,0.0004912
mp-849528,Li3FeO4,-173.68307004,0.01649530375000020,217,279.52571418831600,Li12Fe4O16,0.3364000000000000,3.342529324073080,-5.42759593875,-1.8045183050000000,11.9991949,2.999798725
mp-924130,TiNiSn,-19.27344919,0.0,216,51.737936260109600,Ti1Ni1Sn1,0.4527000000000000,7.23009703881482,-6.424483063333330,-0.5294162127777780,2.5E-06,2.5E-06
mp-1025567,NbCl2O,-51.54603309,0.0,5,183.39415421778100,Nb2Cl4O2,0.9322000000000000,3.2562050475209200,-6.44325413625,-2.2354192950000000,0.0001143,5.715E-05
mp-1188559,YAgSe2,-84.57280902,0.0,19,407.49601999941800,Y4Ag4Se8,1.6561000000000000,5.78148789493861,-5.28580056375,-1.4490880457552100,0.0073873,0.001846825
